osm_id,osm_type,lat,lon,aeroway,highway,addr:state,ele,fixme,gnis:feature_id,name,wikidata,FAA:LFSN,faa,lit,start_date,surface,addr:city,addr:housenumber,addr:postcode,addr:street,ref,access,opening_hours,website,historic,note,alt_name,disused,operator,aerodrome:type,iata,icao,owner,source,wikipedia,phone,faa:lid,designation,name:etymology:wikidata,area,created_by,rooftop,abandoned,description,source_ref,operator:type,emergency,old_name,location,length,width,maxrotordiameter,maxweight,source:name,source:ref,elevation,building:part,height,layer,source:geometry,official_name,Manager,Owner,diameter,club,operator:wikidata,operator:wikipedia,landuse,gnis:ftype,owner:wikidata,image,addr:country,healthcare,name:signed,type
150101894,way,40.2150949,-76.7901863,helipad,,PA,,,,Turnpike Number One Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152764924,way,41.7799868,-72.6698851,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154806664,way,42.5765174,-71.5738539,helipad,,MA,,,,Nashoba Valley Medical Center heliport,Q61672769,08740.1*H,1MA1,,1983-09,,Ayer,,01432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160901442,way,40.7012417,-74.0085897,heliport,,NY,1,,,Downtown Manhattan Heliport,Q1575175,,JRB,,,,New York,,,,,,,https://www.downtownmanhattanheliport.com/,,,Downtown Manhattan/Wall St. Heliport,,New York City Economic Development Corporation,public,JRB,KJRB,,,en:Downtown Manhattan Heliport,,,,,,,,,,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164604510,way,40.6903217,-76.1918689,helipad,,,,,,Schuylkill Medical Center Heliport,Q61712670,,91PN,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166560504,way,40.622579,-74.6327582,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166904306,way,40.4542867,-79.9396727,helipad,,,,,,,Q61724472,,PA16,,,metal,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182492316,way,40.7131145,-73.1433267,helipad,,,,,,SCPD Helipad,,,,,,,,,,,,,,,,,,,,,,,,Suffolk County Police Department,,,,Official Use Only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182737901,way,39.4224818,-77.4149393,helipad,,,,,,Frederick Memorial Hospital Heliport,Q61673028,,7MD3,,,,,,,,,,,,,,,,,,,,,ourairports.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183242128,way,39.2913575,-76.54627,helipad,,,40,,,Johns Hopkins Bayview Medical Center,Q61672959,,06MD,yes,,concrete,,,,,H1,private,,,,,,,Johns Hopkins Bayview Medical Center,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184521373,way,39.2705601,-76.6738303,helipad,,,,,,Saint Agnes Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186400291,way,40.5747839,-75.4717188,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186400974,way,40.5018503,-74.4457077,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188555021,way,41.2012507,-73.2015453,helipad,,,,,,Medical Center Heliport,Q61671609,02785.02*H,CT12,no,1993,concrete,,,,,CT12,,,,,,,,St. Vincent's Medical Center,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191081790,way,39.7345217,-77.4303422,helipad,,,,,,Raven Rock Mountain Complex,,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193816239,way,40.7686925,-74.0651295,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194421613,way,42.5633194,-71.4322552,helipad,,MA,76,,,Westford Regency Heliport,Q61672937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199291194,way,39.2495289,-76.6123683,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202828034,way,39.4295382,-76.5075609,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209096499,way,39.3519654,-76.6618896,helipad,,,,,,Sinai Hospital Heliport,Q61672964,,8MD3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209294788,way,39.5184468,-76.3459892,helipad,,,92,,,Upper Chesapeake Medical Center Helipad,Q61672968,,03MD,yes,,concrete,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209698998,way,39.3884264,-76.6108076,helipad,,,157,,,Saint Joseph Hospital Heliport,Q61673129,,08MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213027358,way,41.7097722,-71.146813,helipad,,,,,,Charlton Memorial Hospital Heliport,Q61672809,08901.5*H,MA31,,2003-02,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224109302,way,39.7386178,-75.0659494,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224256794,way,39.8277742,-75.0062552,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224362692,way,40.0773029,-75.2852999,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225095884,way,38.9816922,-76.9261661,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225288233,way,40.1400675,-75.3148712,helipad,,,,,1213744,Suburban Community Hospital Heliport,Q61712574,,7PN3,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Suburban General Hospital Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,
226590854,way,40.0761433,-75.2545218,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228021904,way,40.2077924,-75.1521547,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229097029,way,41.8440506,-79.1547183,helipad,,,,,,Warren General Hospital Heliport,Q61712817,,PA97,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229213970,way,42.3374238,-71.1094287,helipad,,,,,,Beth Israel Deaconess Medical Center Heliport,Q61672777,08778.28*H,36MA,,2016-08,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,roof,,,,,,,,,,,,,,,,,,,,,,,,,,
230589835,way,40.1833236,-77.222807,helipad,,,,,,Carlisle Regional Medical Center Heliport,Q61712140,,21PN,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230774587,way,40.2035092,-77.1630477,helipad,,PA,145,,1213750,Carlisle Barracks Army Heliport,Q61712139,,,yes,,asphalt,,,,,N95,,,,,,,,US Army,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231642763,way,42.4847454,-71.2015269,helipad,,,,,,,Q61672794,08789.51*H,85MA,,2009-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232288561,way,41.3631323,-74.6986267,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233811602,way,39.2957664,-77.8578262,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234505944,way,38.9857329,-77.0016372,helipad,,,,,,Washington Adventist Hospital Heliport,Q61673118,,6MD9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235773734,way,39.0588659,-76.9573424,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235987309,way,39.0343897,-76.8367433,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238393559,way,39.2177085,-76.0640159,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238771564,way,41.2055429,-73.9639371,helipad,,NY,2,,978059,Bowline Point Heliport,,,,,,,,,,,5NY8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252742205,way,40.6662238,-80.1443321,helipad,,,,,,,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252988807,way,39.781302,-74.9221098,helipad,,,,,,West Jersey Hospital Heliport,,,5NJ9,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256942118,way,40.4886237,-79.8953774,helipad,,,,,,UPMC Saint Margaret Heliport,Q61712651,,46PA,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258717618,way,39.6469046,-78.732237,helipad,,,675 ft,,,Western Maryland Health System Heliport,Q61673005,,MD65,,,concrete,,,,,,private,,,,,,,Western Maryland Health System Inc,,,,,,,,,,,,,,,,,,,,,48 ft,48 ft,,,,,,,,,,,,,,,,,,,,,,,,
260614716,way,41.109956,-72.3601189,helipad,,,,,,Eastern Long Island Hospital Heliport,Q61676207,,NK48,,,concrete,,,,,,private,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264226469,way,40.3757325,-75.9374583,helipad,,,83,,,Metropolitan Edison Heliport,Q61712683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267917219,way,42.451191,-71.374859,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271045586,way,42.7284709,-71.1693978,helipad,,,,,,Holy Family Hospital Heliport,Q61672855,09080.1*H,18MA,,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277957947,way,40.9099119,-73.1146911,helipad,,,,,978325,Health Sciences Center University Hospital Heliport,Q61676469,,13NY,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280246792,way,40.5388515,-74.4767972,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286848459,way,40.435736,-79.9847408,helipad,,,,,,Mercy Hospital Heliport,Q61712650,,,,,,,,,,PN23,,,,,,,,,,,,,ourairports.com;Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286848460,way,40.4666061,-79.9526634,helipad,,,,,,Children's Hospital of Pittsburgh Heliport,Q61712645,,,,,,,,,,30PN,,,,,,,,,,,,,ourairports.com,,,,,,yes,,,,,,,,,,,,60',15000 lbs,,,,,,,,,,,,,,,,,,,,,,
286848461,way,40.4607614,-79.9466671,helipad,,,,,1213778,West Penn Hospital Heliport,Q61712653,,PN80,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286848463,way,40.3965476,-80.1580664,helipad,,,,,,Oakdale Army Heliport,Q49748846,,,,,asphalt,,,,,16PN,,,,,,,,US Army,,,,,,,,,,,yes,,,,,,,,,,,,,,ourairports.com,ourairports.com,,,,,,,,,,,,,,,,,,,,
286848464,way,40.4275942,-79.7472351,helipad,,,,,,Forbes Regional Health Center Heliport,Q61712482,,54PN,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286848465,way,40.3179633,-79.9340902,helipad,,,,,,Jefferson Hospital Heliport,Q61712378,,,,,,,,,,60PN,,,,,,,,,,,,,Bing;ourairports.com,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286853092,way,40.378424,-80.0653587,helipad,,,,,,Saint Clair Hospital Heliport,Q61712647,,PN26,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43',none,,,,,,,,,,,,,,,,,,,,,,
291828123,way,40.8705273,-74.4432384,helipad,,NJ,104,,882370,Interpace Corporation,Q34960212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294729823,way,40.3737053,-75.9368647,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297481999,way,40.3108385,-79.610359,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303561465,way,42.81384,-70.8915396,helipad,,,,,,Anna Jaques Hospital Heliport,Q61672875,09112.81*H,MA98,,1993-12,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307733761,way,40.1378019,-75.1913367,helipad,,,,,,Rorer Group Heliport,,,8PN8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309614747,way,41.8253294,-71.4101369,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309614748,way,41.8101943,-71.4094664,helipad,,,,,,Rhode Island Hospital Heliport,Q61724526,,RI25,yes,,mats,,,,,RI25,,,,,,,,Rhode Island Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309652372,way,40.5336035,-74.2977781,helipad,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309748980,way,40.5907031,-73.8795786,helipad,,,,,,NYPD Helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310596844,way,38.9268198,-79.855481,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311682285,way,39.4397499,-76.3472089,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mapbox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313645802,way,40.443332,-79.9605798,helipad,,,,,,,,,,,,,,,,,,emergency,,,,,,,,,,,,bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313794141,way,41.5718507,-75.5059904,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314935665,way,41.9400852,-73.9062328,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315695741,way,41.6262658,-73.8779673,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317309562,way,41.7185478,-73.9285494,helipad,,,,,978241,MidHudson Regional Hospital of Westchester Medical Center,Q61676388,,NK96,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Francis Hospital Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,
318878209,way,41.6918569,-73.9357749,helipad,,,,,978243,Vassar Hospital Heliport,Q61676392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319293633,way,41.6572389,-73.9356315,helipad,,,,,978242,IBM Poughkeepsie Main Plant Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321071174,way,41.9734926,-73.9969699,helipad,,,,,978101,IBM Kingston Plant Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,
321933864,way,42.5946039,-73.7662158,helipad,,,,,,Bethlehem Energy Center Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326047343,way,40.3384826,-74.598845,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327584838,way,41.5533648,-73.0376371,helipad,,,,,213138,Saint Mary's Hospital Heliport,Q61671704,02932.12*H,1CT3,yes,1993,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327972264,way,41.1445455,-73.4285229,helipad,,,41,FAA data shows two helipads (H1 and H2). Not sure where H2 is or if it is a mistake in their data.,213097,The Towers (Merritt 7) Helistop,Q35280043,02865.14*H,9CT1,yes,2010-06,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,roof,,,,,,,,yes,37.78,,,,,,,,,,,,,,,,,
328227869,way,41.5027221,-74.0155314,helipad,,,,,,Saint Luke's Cornwall Hospital Heliport,Q61676335,,8NK5,,,metal,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334264523,way,39.9372954,-75.141105,helipad,,,5,,1205118,Penns Landing Pier 36 Heliport,Q61712622,,,yes,,asphalt,,,,,P72,,,,,,,,Philadelphia Port Corp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334630149,way,40.443112,-79.9608002,helipad,,,,,,,,,,,,,,,,,,emergency,,,,,,,,,,,,bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336004556,way,41.8812316,-73.4807029,helipad,,CT,193,,213113,Sharon Hospital Heliport,Q61671685,02893.*H,0CT0,yes,1987-04,concrete,,,,,,,,,,,,,Sharon Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338409319,way,41.309744,-72.9429339,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338561890,way,41.1884099,-73.1666953,helipad,,,,,,Bridgeport Hospital Heliport,Q61671608,02785.01*H,0CT7,no,1988-01-01,concrete,,,,,,,,,,,,,Bridgeport Hospital,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,
350203488,way,39.9881419,-75.2596123,helipad,,,,,,Lankenau Medical Center Heliport,Q61712618,,9PA9,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354117781,way,40.4372915,-79.7606971,helipad,,,,,,UPMC East Heliport,Q61712489,,6PN0,,,concrete,,,,,,,,,,,,,,,,,,bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355506378,way,42.2864485,-71.3607131,helipad,,MA,49,,619125,,Q61672868,,,,,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,Natick Army Laboratories Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,
355969302,way,41.9700829,-71.6827024,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361615643,way,38.9906422,-76.5342436,helipad,,,,,,Anne Arundel Medical Center Heliport,Q61672954,,20MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377898572,way,40.2152504,-74.7661423,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377929504,way,40.5697158,-76.6959162,helipad,,,,,,,,,,,,,,,,,,,,,,,,,Wiconisco Fire Company Number 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383908673,way,39.4362763,-77.4206479,helipad,,,,,,Fort Detrick Helipad Heliport,Q61673025,,,no,,concrete,,,,,MD32,,,,,,,,US Army,,,,,ourairports.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384149412,way,41.6639952,-70.527304,helipad,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384273412,way,41.5483101,-72.8007667,helipad,,,,,,,,,CT95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384881050,way,39.9707669,-75.6033961,helipad,,,,,,Chester County Hospital Heliport,Q61712832,,3PS0,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386050642,way,41.7323589,-74.3788543,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386201318,way,41.9411533,-74.046784,helipad,,,,,,,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388787737,way,41.1610205,-73.2049255,helipad,,,,,213019,Sikorsky Bridgeport Heliport,Q61671610,02785.11*H,CT37,,1960-09,asphalt,,,,,,,,,,,,,,,,,,gnis / bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391031564,way,39.8469299,-74.9269949,helipad,,,,,,Virtua-Voorhees Hospital Helipad,Q61675848,,,,,,,,,,85NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391260217,way,42.0610734,-72.7253828,helipad,,,,,,Scibelli Helicopter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391470496,way,42.3636584,-71.069133,helipad,,,,,,Massachusetts General Hospital Heliport,Q61672782,08778.05*H,0MA1,,1998-03,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,roof,,,,,,,,,,,,,,,,,,,,,,,,,,
393898871,way,39.8751787,-80.1239581,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394143594,way,39.4128452,-79.4013217,helipad,,,,,595328,Garrett County Memorial Hospital Heliport,Q61673079,,3MD2,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396446867,way,40.1439487,-76.7235993,helipad,,PA,91,,1193844,Three Mile Island Number Two Airport,Q49751442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397787273,way,41.112107,-73.4225292,helipad,,,,,,Norwalk Hospital Heliport,Q61671676,,,yes,,asphalt,,,,,5CT4,,,,,,,,Norwalk Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,
402501583,way,41.1105701,-74.135665,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415422118,way,40.7007215,-74.008564,helipad,,,,,,,,,,,,,,,,,H1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417322237,way,39.2595331,-76.5662514,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421326163,way,39.563468,-77.2959533,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422672866,way,41.6648512,-70.5155188,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422898202,way,41.2593176,-75.8670847,helipad,,,,,,Wilkes-Barre General Hosptial Heliport,Q61712847,,PN75,,,metal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424128246,way,40.7781105,-73.7018858,helipad,,,,,,North Shore University Hospital Heliport,,,7NY3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430817884,way,39.3335673,-78.6975718,helipad,,,,,,Hampshire Memorial Hospital Heliport,Q61726796,,85WV,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432088287,way,41.2580367,-75.8089897,helipad,,,,,,Geisinger Wyoming Valley Medical Center Heliport,,,PN45,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435486435,way,40.7657536,-73.2650398,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435709856,way,40.7262362,-73.2426021,helipad,,,,,,,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439953920,way,41.290739,-72.4362069,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
